5326,O,ORC,"Orbit Chain (ORC) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Orbit Chain has a current supply of 982,474,646.52394 with 572,402,163.6965842 in circulation. The last known price of Orbit Chain is 0.67374471 USD and is up 9.13 over the last 24 hours. It is currently trading on 7 active market(s) with $4,371,411.10 traded over the last 24 hours. More information can be found at https://orbitchain.io/.",https://orbitchain.io/,https://t.me/Orbit_Chain,Aiden,https://t.me/aiden_h
5326,O,ORC,"Orbit Chain (ORC) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Orbit Chain has a current supply of 982,474,646.52394 with 572,402,163.6965842 in circulation. The last known price of Orbit Chain is 0.67374471 USD and is up 9.13 over the last 24 hours. It is currently trading on 7 active market(s) with $4,371,411.10 traded over the last 24 hours. More information can be found at https://orbitchain.io/.",https://orbitchain.io/,https://t.me/Orbit_Chain,TK,https://t.me/The01234
5326,O,ORC,"Orbit Chain (ORC) is a cryptocurrency launched in 2019and operates on the Ethereum platform. Orbit Chain has a current supply of 982,474,646.52394 with 572,402,163.6965842 in circulation. The last known price of Orbit Chain is 0.67374471 USD and is up 9.13 over the last 24 hours. It is currently trading on 7 active market(s) with $4,371,411.10 traded over the last 24 hours. More information can be found at https://orbitchain.io/.",https://orbitchain.io/,https://t.me/Orbit_Chain,Kewwon,https://t.me/kewwon
5328,W,WOM,"WOM Protocol (WOM) is a cryptocurrency launched in 2018and operates on the Ethereum platform. WOM Protocol has a current supply of 1,000,000,000 with 103,207,450 in circulation. The last known price of WOM Protocol is 0.19260071 USD and is up 6.82 over the last 24 hours. It is currently trading on 5 active market(s) with $673,159.06 traded over the last 24 hours. More information can be found at https://womprotocol.io/.",https://womprotocol.io/,https://t.me/WOMProtocol_Korean,WOM,https://t.me/WOMProtocol_Korean
5350,P,XPR,"Proton (XPR) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Proton has a current supply of 12,303,531,460.0804 with 8,439,815,359.8459015 in circulation. The last known price of Proton is 0.0175919 USD and is up 9.61 over the last 24 hours. It is currently trading on 13 active market(s) with $7,492,324.43 traded over the last 24 hours. More information can be found at https://www.protonchain.com.",https://www.protonchain.com,https://t.me/protonxpr,Sve,https://t.me/SveUK
5350,P,XPR,"Proton (XPR) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Proton has a current supply of 12,303,531,460.0804 with 8,439,815,359.8459015 in circulation. The last known price of Proton is 0.0175919 USD and is up 9.61 over the last 24 hours. It is currently trading on 13 active market(s) with $7,492,324.43 traded over the last 24 hours. More information can be found at https://www.protonchain.com.",https://www.protonchain.com,https://t.me/protonxpr,Pepito ⚛️,https://t.me/p3p1t0_V
5350,P,XPR,"Proton (XPR) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Proton has a current supply of 12,303,531,460.0804 with 8,439,815,359.8459015 in circulation. The last known price of Proton is 0.0175919 USD and is up 9.61 over the last 24 hours. It is currently trading on 13 active market(s) with $7,492,324.43 traded over the last 24 hours. More information can be found at https://www.protonchain.com.",https://www.protonchain.com,https://t.me/protonxpr,will.xpr,https://t.me/willxpr
5350,P,XPR,"Proton (XPR) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Proton has a current supply of 12,303,531,460.0804 with 8,439,815,359.8459015 in circulation. The last known price of Proton is 0.0175919 USD and is up 9.61 over the last 24 hours. It is currently trading on 13 active market(s) with $7,492,324.43 traded over the last 24 hours. More information can be found at https://www.protonchain.com.",https://www.protonchain.com,https://t.me/protonxpr,Frankie,https://t.me/frankie747
5350,P,XPR,"Proton (XPR) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Proton has a current supply of 12,303,531,460.0804 with 8,439,815,359.8459015 in circulation. The last known price of Proton is 0.0175919 USD and is up 9.61 over the last 24 hours. It is currently trading on 13 active market(s) with $7,492,324.43 traded over the last 24 hours. More information can be found at https://www.protonchain.com.",https://www.protonchain.com,https://t.me/protonxpr,Syed | Metal Pay,https://t.me/syed_jafri
5350,P,XPR,"Proton (XPR) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Proton has a current supply of 12,303,531,460.0804 with 8,439,815,359.8459015 in circulation. The last known price of Proton is 0.0175919 USD and is up 9.61 over the last 24 hours. It is currently trading on 13 active market(s) with $7,492,324.43 traded over the last 24 hours. More information can be found at https://www.protonchain.com.",https://www.protonchain.com,https://t.me/protonxpr,Joey,https://t.me/joeyharward
